filenames,clean_text,label,title
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.religion.misc/84227,exciting thread finally mitra sanskrit friend started avatar lord visnu mentioned first vedas later seems risen chief prominence worshipped persians associated sun sun lord contract honor obedience therefore naturally worshipped soldiers ordered sun slay bull heaven reluct antly agreed obligation blood bull spilled grew earth life mitra sun sat eat worship lord mitra ended persia ascension zoroastrians hundreds years later rediscovered thrown official roman pantheon tm semi tricky reason forget references ended abruptly stricken apparently worship sort vehicle advancement bureaucracy like membership communist party soviet bloc sociology religion ancient times fascinating oh b day dec ahem sure mystery cult really lasted booted roman imperial god roster contained mostly soldiers levels initiation worshipped underground caverns pews bull horns temples scaring away impaling evil spirits sure mithraic significance know ritual meal cannibalistic nature christian masses eating deities goes way back old kingdom egypt someone mentioned bullfighting mithraists sacrifice bulls forget likely religious source might shower bull blood enjoyed worshippers cybele day blood cybele worship extended throughout even france bigtime,19,talk.religion.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/comp.sys.mac.hardware/52198,anyone dealt hardware fits seen ad macworld macuser decided try needed new disk result satisfactory wondering isolated case like send letter president hardware fits anyone know address address one return products mei mei su software engineer email mms ltx tr portal com ltx corporation meisu netcom com,4,comp.sys.mac.hardware
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/rec.autos/102963,working gas solid adsorption air con system auto applications kind system energy regenerating adsorbent exhaust gas anyone interested mail email follow thread may discussion prospects technology max,7,rec.autos
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/sci.electronics/53620,month ago photo posted alt binaries pictures misc inch northern pike caught lure made k simms,12,sci.electronics
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/alt.atheism/53277,damn hopes bob beauchaine bobbe vice ico tek com said queens could stay blew bronx away sank manhattan sea,0,alt.atheism
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.guns/54516,really depends upon draw line defining weapons also intend law reflective modern practice five months five centuries road give little hint see manure pile farmer field road usa weapon mass destruction biological nature gets washed open well contaminate aquifers supply thousands cities drinking water draw line usa epa ruled pile scrap iron illegal care draw thinner line time,16,talk.politics.guns
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.os.ms-windows.misc/9484,wonder anyone tell whether create bitmap size followed bitmap creation example sdk manual specified x bitmap set width height supplied byte string chars cannot get right bitmap image changed width height x used value string padded zero byets make right size got image example manual x size multiple bytes define bitmap image size thanks much g chen chen citr uq oz au,2,comp.os.ms-windows.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/misc.forsale/76800,italian made stering silver necklace sale size low shipping less cents rope design necklace weight around grams rope desgin necklace weight around gram left please respond asap,6,misc.forsale
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/comp.graphics/38968,interested obtaining highest possible image capture ms windows application resulting image must go print high resolution name game familiar unhappy composite video capture technology kind resolution get svhs signal rgb makes rgb cameras anyone experience digital cameras help would greatly appreciated william brandsdorfer uucp uunet lehman com wbrand lehman brothers inet wbrand lehman com greenwich st voice new york n,1,comp.graphics
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.guns/54118,alcohol banned today would much difficult manage large scale smuggling operation cops rank narrow notch military communications intelligence gathering firepower similar vein amount marijuana smuggled country greatly decreased value per pound low compared cocaine heroin simply worth risk uneconomical reefer domestic less pressure domestic producer showy raids notwithstanding thus economical note though domestic reefer strong small volume goes long way cannot make alcohol stronger proof good dollar pound deal,16,talk.politics.guns
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/sci.space/61038,way get commericial companies space mineral exploration basically get eci freaks make hard get minerals earth think crazy well way way reality billin congress basically make expensive mine minerals us unless inspectors tax collectors ascially understand talking miner friends mine congress propose tax gross income mine versus adjusted income also state governments normal taxes time get done paying materials workers expenses owe made basically make spend ofor expenses owe federal taxes bascially driving miners land peopel benefit eco freaks basically get back beginning statement space way go cause might get expensive mine earth either eco freaks protectionist fun interesting times,14,sci.space
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/comp.sys.ibm.pc.hardware/60850,hi need advice opinions regarding pc would best suit needs want use proposed beast basically four things editing documents using wordperfect dos creating graphs analyzing data using sigmaplot v dos editing playing images using aldus photostyler running windows images large say k x k bits pixel using pc xterminal running desqview x sun pc nfs talking network sparcstation lot images data come demanding tasks read read read pc magazines performed benchmarks read newsgroup decided nice system price performance would dx k cache isa vlb meg ram ati graphics ultra pro meg ram local bus monitor x ni com etherlink iii bit maxtor mb ide hard drive however parts fit local retailer apparently put one together discover ati card run mhz surprise surprise actually reading group surprised even mhz local bus running choice basically system dx isa vlb dx eisa vlb thus non local bus version ati card better keeping mind primarily interested last two tasks help would greatly appreciated need decide quickly speedy help would appreciated even btw system perform tasks following configuration dx k cache isa meg ram ati graphics ultra meg ram monitor x ni smc ethercard bit maxtor mb ide hard drive quite happy ati card fast data gets slow repainting images photostyler moved screen uncovered seem enough raw cpu running desqview x sluggish running local window manager also many functions photostyler take long time even images fit entirely ram enough memory system desqview x meg smartdrive leave much room apps photostyler page disk medium size images performed number benchmarks ethernet transfer rates machine sustains k sec ethernet sparcs sustain k sec network going bit version smc card increases transfer rates k sec still slow especially moving large images thing local bus ethernet card coming make difference hoping leaning towards dx choice reason also dx horizon dx dx information greatly appreciated,3,comp.sys.ibm.pc.hardware
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/comp.sys.mac.hardware/52328,story dealing problems w c deleted c six weeks problems whatsoever customized replaced apple quantum drive connor drive installed tandberg scsi tape drive internal bay works fine though apple seem supplying front panel bezels w standard cutout hooked apple laserwriter plus printing problems tested printing complex photoshop graphics expanded vram extra meg simm problems sum idea dealer complaining fred,4,comp.sys.mac.hardware
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/rec.sport.hockey/53757,think murray done great job picked ciccarelli sheppard ysebaert howe coffey riendeau plus depth players without giving anything wings needed top prospects three years anyone done better year took wings even make playoffs year half demers stint wings ok due demers motavational skills clutch grab style much talent gerald murray responsible primeau although ready admit horrible pick hired draft never made sense first pick lapointe ron,10,rec.sport.hockey
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.sys.mac.hardware/50473,excuse macs got cpu,4,comp.sys.mac.hardware
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/soc.religion.christian/20762,hi christian friends name joel sister th birthday tomorrow used fire lord somehow reason became cold want associate anymore old christian friends thought maybe could help sending postcard card little message encouragement hand written okay address hobart ave san jose ca thank god bless ps jesus christ lord,15,soc.religion.christian
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/talk.religion.misc/84061,deleted deleted evolution fact theory theory evolution represents scientific attempt explain fact evolution theory evolution provide facts explains facts safely assumed scientific theories neither provide become facts rather explain facts recommend appropriate reading general science good starting point regard evolution layman would evolution fact theory hen teeth horse toes pp stephen jay gould great deal useful information publication,19,talk.religion.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/rec.sport.hockey/53864,trashy move trashy organization front office stated nobody would lose job sens poor performance bridgeman gone within hours teams final game yes know screwed letting king grab loach sexton qualifications aside cheap played us college hockey pals club president bruce firestone kind experience need trying build expansion franchise probably hall fame next year continues tradition front office gaffs paul anka arena deal denis potvin gm postion mike bossy scoring coach people ottawa feel club run,10,rec.sport.hockey
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.sys.ibm.pc.hardware/58986,howdy sorry covered one pc illiterate friends asked help install drdos nec powermate sx sx course said problem went work unfortunately drdos refuses recognize hard drive installation even though still able boot hard drive using old dos openning discovered using bit seagate scsi controller st n scsi mbtye drive booted drdos floppy second time ran fdisk see could access drive lo behold primary mbyte partition intact created dos less think could go mbyte partition older doses could wrong tried remove primary partition allow unaware anything special done scsi drive kinda expected work like ide mfm rll drive dos installations suggestions would greatly appreciated except throw garbage buy new pc thanks advance,3,comp.sys.ibm.pc.hardware
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/talk.politics.misc/178608,good grief believe may argument may discussed intelligently guess person dislikes contact people ethnic minority however argument falls flat face state anti discrimination bill would forced associate others homosexuals assume know associate except may closeted would like change argument read forced associate truthfully homosexual people proof anyone know may homosexual punches large hole argument belief homosexual comes one flavour sic camp mincing type prove cannot must admit though looks actually thought response time instead raving,18,talk.politics.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/rec.sport.hockey/53606,thanks people entered year team pool summary picked st round pittsburgh new jersey chicago st louis boston buffalo vancouver winnipeg calgary los angeles detroit toronto washington new york islanders people picked new jersey quebec montreal nd round pittsburgh washington new york islanders boston quebec montreal detroit chicago toronto calgary vancouver los angeles winnipeg rd round pittsburgh boston quebec washington detroit chicago toronto vancouver calgary los angeles finals pittsburgh boston detroit toronto quebec los angeles chicago good luck,10,rec.sport.hockey
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/comp.sys.ibm.pc.hardware/61013,date time problems might problem dallas clock chip making possibly bad assumption system clock chip standard dallas clock chip always look battery clock chip things go wrong least first course action mel white data services city garland texas,3,comp.sys.ibm.pc.hardware
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.guns/54202,near future federal martials come arms one help dangerous thinking criminal fault nd amendment dead accept find another way know many ways might kick need straighten things country also people would need replace guns something else perhaps deadly sprays would make mace oc seem like water would lighter easier conceal guns really old design long tons one motivated design something better sure could come real nasty stuff tried getting rid guns would get us moving track asap really want right stuff smaller lighter far deadly,16,talk.politics.guns
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.misc/178557,,18,talk.politics.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/rec.sport.hockey/54130,believe phone books current information include area code edmonton alberta would hostile towards others asking simple questions would rather appear stupid open moutha nd remove doubt mark twain assult someone get years hockey minutes great sport,10,rec.sport.hockey
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/rec.autos/103778,think reverse v v also worst engine ford europe ever made bloody awful reputation successful application transit van saab gave motor made triumph half stag v license believe litre capacity perhaps different arrangement cylinder head studs developing straight four triumph,7,rec.autos
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/misc.forsale/76101,windows package sale new stil shrink wrapped asking consider trade used floppy drive leave message interested,6,misc.forsale
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/rec.sport.baseball/102605,robert c hite writes think phillies effect philly blunts course becomes true first smoke one,9,rec.sport.baseball
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/rec.sport.baseball/105163,really speed game umps need start calling strikes way used talking making strike zone start knees go top letters forget strike zone general area groin lot less counts quicker game,9,rec.sport.baseball
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/talk.religion.misc/84557,find unable put two statements together sensible way abortion done mother afford pregnancy refused pay expensive choice birth statement would make sense case paying birth mr parker mother afford pregnancy meaning latter objection ways birth pregnancy topic abortion would hardly arise would mr skinner,19,talk.religion.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/talk.religion.misc/84253,thank steve refreshing someone accuse christian hope enough evidence garnered get conviction certain mean fundy part term fundamentalist wide variety uses refer actually believe jesus messiah son god wish follow way plead guilty matter think roman circus lions satisfied emperor long gruelling struggle sensed crowd tiring gave thumbs respect previous comments david koresh urge examine previous posts believe mistakenly assume defense koresh right personal beliefs right express others implies agreement koresh theology actually understand little details branch davidian teachings regret many hung aspect tragic events past days think koresh sex life interest federal government course hillary says molesting infants must true even though allegations fall jurisdiction federal government state local matters thoroughly reviewed local level proper authorities successful charge ever levied american law innocent americans presumed innocent proven guilty least suppposed demonized propa gandized powerful machine appear lustful beast therefore deserving every ill fates might bring upon evidence trickles twenty one children left building early days siege carefully examined qualified authorities evidence physical sexual abuse none found deguerin one attorneys met davidians several times conflagration reported children seemed well adjusted showed sign abuse ultimately steve think heart david koresh quite unimportant today benevolent hands wise merciful judge one day surely judge us withhold judgment david koresh defer one knowledge meanwhile let clean mess left earth keep happening sending strong message government respect inalienable rights people serves joe gaut,19,talk.religion.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.guns/54531,something koresh threatened cause local problems wepaons alleged someone else post details soon sure news sniper injures outside mca buildling l man arrested suspect disgruntled employee universal studios division c question californians guns reginald denny trial,16,talk.politics.guns
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.windows.x/66987,hi folks part self introduction x trying simple icon animation sort like icondoit mswindows changing applications icon fairly simple widget id xtsetvalues xtniconifypixmap whatever done alternately set window manager hints methods seem work icons application specifically situation change icon random windows sitting icon box question given window id change icon pixure working example would much appreciated makes difference using motif vms ke,5,comp.windows.x
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/comp.os.ms-windows.misc/10865,prefer infoselect strange kind pim well things might help like file manager better get one window simply double click drive icon gives one window work fallacy drag files windows icon tree left side window drive icon beats left right window many open wish instead two launch app within file manager double clicking executable icon launch application open document file double clicking document file icon provided associations set correctly easily done menus browse capability adds lot functionality name text files txt point gif tiff etc files towards paintshop wingif takes care requirement text reading graphics viewing know someone prefers using file manager shell setting associations need way directory opus half good file manager must pretty good indeed file manager needs understand things done,2,comp.os.ms-windows.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.graphics/38255,tight matter tiff gripe problems also important volunteer help define critique spec finally little numerology backwards tiff bit image format chris,1,comp.graphics
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/alt.atheism/53555,deleted stuff andrew wrt atheist myth bill counterfeit atheists hmmmm cheap knock offs true atheists religion demonstrates absurd constantly personally someone asks happy point man pill wrt atheists going make contentious statements back least read news time time hashed beliefs various religous doctrines hold try debating reasonably someone makes statement like accurately oxymoric term like reasonable atheist take look responses given tammy seem pretty reasonable nay even polite accusations myths flyin saw reference according original article excellent job spewing dogma well implication pretty clear wrong case jeez misunderstanding let go statements wrap thing written post care faq discussion gems evidence deleted jeez point discussion instances human reason therefore implication false lame get said anything truth things read faq carefully please report findings says purpose find truth things stop impressing misguided image atheists upon us really pissing,0,alt.atheism
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/sci.electronics/54223,lead acid secondary cell releases energy electricity following chemical reaction pb pbo h pbso h lead lead iv oxide sulfuric acid produce lead sulfate water standard heats formation c f various compounds heat formation compound c kcal mole pb pbo h pbso h heat reaction c therefore kcal per mole pbso produced note lead sulfate soluble grams per grams water c thus precipitate solution reaction occurring cathode positive terminal battery almost sure positive terminal precipitate forms may wrong oh well corroded battery corrobate feel like thinking right important notice reaction knew would exothermic energy discharging moisture dissolved electrolytes acid rain condenses battery conductive path terminals may form discharge battery chemical reaction proceeds reaction reversible electricity alternator battery charger put back battery lead acid batteries must change chemical composition discharge cell reactants necessary reaction non reacting posts terminals lead acid battery remove add electric energy discharge charge reaction exothermic tendency happen though quite slowly normal circumstances keeping battery dry good idea total solution understand lead acid batteries indeed discharge faster stored concrete opposed wood earth dirt one recall lechatelier principle paraphrased anything subjected stress act move comfortable position thermal conductivities selected materials thermal conductivity material temperature c f btu hr ft ft f ft diatomaceous earth natural across strata diatomaceous natural parallel strata diatomaceous earth powder density lb cu ft concrete cinder stone dry pine across grain parallel grain oak across grain maple across grain note thermal conductivity dirt diatomaceous earth goes temperature also c k values earth powder order magnitude natural earth thermal conductivity concrete around factor greater dirt times greater wood differences thermal conductivity cause battery concrete discharge faster dirt wood instant discharge reaction occurring energy released either electricity heat thermal conductivity air btu hr ft ft f ft storage except trickle passes condensate battery energy mostly released heat higher conductivity surface remove heat proportionately faster lower conductivity surface thus perfectly insulated dry battery bottom surface given battery temperature storage surface temperature battery concrete surface discharging times faster dirt lechatelier principle comes play removing energy exothermic reaction drive reaction completion reaction normally occurs room temperature keeping battery temperature requires removal heat produced concrete surface better heat sink dirt wood surface store battery corner poured concrete basement surfaces removing energy pulls reaction along also water evaporates battery elevates ratio sulfuric acid water tend drive discharge reaction jeff white jhwhit ulkyvx louisville edu,12,sci.electronics
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.misc/177006,besides want clinton assasinated would make h martyr la jfk much better deal end term office disgrace watching liberal democrat friends staff run nation toilet assuming course riots fortnight go far ways run things bad reagan bush riots bush got dumped spotty behind see years pope charles slack time need stop watching tv start reading history,18,talk.politics.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/alt.atheism/54137,yup think right mistake make r backwards using computer keyboard bet gods know alt atheism tell r start coming backwards type become believer asking miracles asked miracle ask real miracle like pat buchanan become closet drag queen well maybe miraculous think look fabulous feather boa sequined hat like mia farrow wore gatsby,0,alt.atheism
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/talk.politics.mideast/77200,thanks posting references normally read p posted request references jim article cross posted soc culture jewish allegations jewish disrespect objects buildings religions one antisemitic stereotypes permeate western culture rumors church host desacration probably caused pogroms blood libel stereotypes pervade culture create cognitive illusions reify stereotypes therefore claim appears reify stereotype treated decent people utmost suspicion unless documented claim cross posted news group documented c j reference given first time appears claim documented regard whole episode disgusting shameful especially official failed provide proper temporary facilities evicted jordanians probably jewish jew know known better,17,talk.politics.mideast
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/misc.forsale/76055,subject says looking hp perferiably hp sx please e mail replies thanks,6,misc.forsale
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/rec.autos/102902,need bring vw corrado body work got hit wondering anyone heard south bay body shops akins collision center santa clara reed st auto west collision san jose los gatos acura royal auto body sunnyvale thanks,7,rec.autos
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.graphics/38550,anyone know kind utility program ribbons ribbons popular representation shape trying find symmetry axis given shape using ribbons suggestions greatly appreciated start program thanks much advance hoi,1,comp.graphics
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/sci.space/60806,emergency oxygen system capable maintaining breathable atmosphere cabin long enough come even something like cm hole wall nobody tries plug josh hopkins jbh uxa cso uiuc edu replied wow double wow land shuttle cm hole wall personnally know like try sometime programmatically yes land orbiter cm hole wall provided thing caused cm hole cause crit failure internal systems places cm hole would cause bad day especially cm hole went way orbiter side could easily happen meteor strike hole pressure vessel would cause us immediately de orbit next available landing site ken jenks nasa jsc gm space shuttle program office kjenks gothamcity jsc nasa gov,14,sci.space
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/sci.electronics/52785,detect oscillator operating detector saw story use canada go putting oscillators cars,12,sci.electronics
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/sci.med/58885,ming zhou liu main problem incompetent physician physician diagnosed problem even though probably never seen diagnosed disease idea kinds problems present similar symptoms physician wants treat first case disease without help medical community best thing ming zhou liu could fire current physician seek better one,13,sci.med
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-test/talk.politics.mideast/76537,face mr beyer outmatched us israeli intellectuals attempts defend deceitful undeserving palestinians prove fruitless,17,talk.politics.mideast
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/comp.os.ms-windows.misc/9917,recently purchased diamond stealth video card received wrong drivers anyone know ftp proper drivers dstlth file cica work video card please respond doug sun sws uiuc edu,2,comp.os.ms-windows.misc
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/misc.forsale/75949,unless otherwise noted mainly interested used items following sale please contact email mbeck vtssi vt edu phone usmail michael beck progress street e blacksburg virginia please give much info possible brand age condition etc wanted computer equip cheap tape drive pretty much kind used memory ps model z new used macintosh computer mhz chip new used colorado tape drive megabyte preferr w tapes used key keyboard high density mb disk drive printer oms hp laser hp deskjet series printer pin deskjet high density mb disk drive external adaptec scsi bit hd fd controller used piggy back memory expansion intel inboard mb ide hard drive monitor resolution dot pitch better digital non computer equip drum set mult amps band tv bigger stereo vcr heads stereo receiver watts w dolby prologic surround sound capability bed full queen sized local offers please,6,misc.forsale
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/sci.med/58950,generally called phimosis usually due inflammation ca n retracted physician offfice rather eaaasily one see gp complicated cases urologist,13,sci.med
/Users/C305535/scikit_learn_data/20news_home/20news-bydate-train/talk.politics.misc/178975,seems radio reports overly optimistic clinton wants cut billion community block grants keeping summer jobs hmmm well looks like need keep pressure congresspersons,18,talk.politics.misc
